date,state,location,fuel_type,price_cpl
2026-06-16,QLD,Gladstone,ulp91,165.6
2026-06-16,QLD,Mackay,diesel,186.5
2026-06-16,QLD,Mackay,ulp91,166.0
2026-06-16,QLD,Townsville,diesel,187.9
2026-06-16,QLD,Townsville,p95,174.6
2026-06-16,QLD,Townsville,p98,190.8
2026-06-16,QLD,Townsville,ulp91,165.4
2026-06-16,QLD,Weipa,diesel,198.3
2026-06-16,QLD,Weipa,ulp91,188.8
2026-06-16,SA,Adelaide,diesel,184.4
2026-06-16,SA,Adelaide,e10,161.9
2026-06-16,SA,Adelaide,p95,168.5
2026-06-16,SA,Adelaide,p98,183.4
2026-06-16,SA,Adelaide,ulp91,160.2
2026-06-16,SA,Port Lincoln,diesel,192.2
2026-06-16,SA,Port Lincoln,p98,193.2
2026-06-16,SA,Port Lincoln,ulp91,168.1
2026-06-16,TAS,Devonport,diesel,190.0
2026-06-16,TAS,Devonport,p95,176.2
2026-06-16,TAS,Devonport,ulp91,164.7
2026-06-16,TAS,Hobart,diesel,189.3
2026-06-16,TAS,Hobart,p95,176.2
2026-06-16,TAS,Hobart,p98,191.8
2026-06-16,TAS,Hobart,ulp91,164.8
2026-06-16,VIC,Geelong,diesel,183.0
2026-06-16,VIC,Geelong,p95,166.8
2026-06-16,VIC,Geelong,p98,181.1
2026-06-16,VIC,Geelong,ulp91,157.9
2026-06-16,VIC,Melbourne,diesel,183.0
2026-06-16,VIC,Melbourne,e10,159.2
2026-06-16,VIC,Melbourne,p95,166.8
2026-06-16,VIC,Melbourne,p98,181.1
2026-06-16,VIC,Melbourne,ulp91,157.9
2026-06-16,WA,Broome,diesel,215.0
2026-06-16,WA,Broome,p95,217.1
2026-06-16,WA,Broome,ulp91,207.2
2026-06-16,WA,Cocos Island,diesel,231.9
2026-06-16,WA,Cocos Island,p95,382.5
2026-06-16,WA,Dampier,diesel,204.5
2026-06-16,WA,Esperance,diesel,189.0
2026-06-16,WA,King Bay,diesel,204.5
2026-06-16,WA,Perth,diesel,183.0
2026-06-16,WA,Perth,p95,172.7
2026-06-16,WA,Perth,p98,186.8
2026-06-16,WA,Perth,ulp91,159.7
2026-06-16,WA,Port Hedland,diesel,211.5
2026-06-17,NSW,Newcastle,diesel,179.3
2026-06-17,NSW,Sydney,diesel,179.3
2026-06-17,NSW,Sydney,e10,159.7
2026-06-17,NSW,Sydney,p95,168.4
2026-06-17,NSW,Sydney,p98,182.2
2026-06-17,NSW,Sydney,ulp91,159.3
2026-06-17,NT,Darwin,diesel,184.9
2026-06-17,NT,Darwin,p95,174.7
2026-06-17,NT,Darwin,ulp91,163.4
2026-06-17,QLD,Brisbane,b5,187.0
2026-06-17,QLD,Brisbane,diesel,178.1
2026-06-17,QLD,Brisbane,e10,158.8
2026-06-17,QLD,Brisbane,p95,166.6
2026-06-17,QLD,Brisbane,p98,180.6
2026-06-17,QLD,Brisbane,ulp91,157.6
2026-06-17,QLD,Cairns,diesel,183.6
2026-06-17,QLD,Cairns,p95,178.0
2026-06-17,QLD,Cairns,ulp91,164.5
2026-06-17,QLD,Gladstone,diesel,182.1
2026-06-17,QLD,Gladstone,p95,171.9
2026-06-17,QLD,Gladstone,ulp91,164.4
2026-06-17,QLD,Mackay,diesel,181.9
2026-06-17,QLD,Mackay,ulp91,164.8
2026-06-17,QLD,Townsville,diesel,183.3
2026-06-17,QLD,Townsville,p95,173.6
2026-06-17,QLD,Townsville,p98,189.7
2026-06-17,QLD,Townsville,ulp91,164.3
2026-06-17,QLD,Weipa,diesel,193.8
2026-06-17,QLD,Weipa,ulp91,187.6
2026-06-17,SA,Adelaide,diesel,179.8
2026-06-17,SA,Adelaide,e10,160.7
2026-06-17,SA,Adelaide,p95,167.5
2026-06-17,SA,Adelaide,p98,182.4
2026-06-17,SA,Adelaide,ulp91,158.9
2026-06-17,SA,Port Lincoln,diesel,187.7
2026-06-17,SA,Port Lincoln,p98,192.2
2026-06-17,SA,Port Lincoln,ulp91,166.9
2026-06-17,TAS,Devonport,diesel,185.5
2026-06-17,TAS,Devonport,p95,175.1
2026-06-17,TAS,Devonport,ulp91,163.5
2026-06-17,TAS,Hobart,diesel,184.8
2026-06-17,TAS,Hobart,p95,175.2
2026-06-17,TAS,Hobart,p98,190.8
2026-06-17,TAS,Hobart,ulp91,163.6
2026-06-17,VIC,Geelong,diesel,178.5
2026-06-17,VIC,Geelong,p95,165.8
2026-06-17,VIC,Geelong,p98,180.1
2026-06-17,VIC,Geelong,ulp91,156.8
2026-06-17,VIC,Melbourne,diesel,178.5
2026-06-17,VIC,Melbourne,e10,158.0
2026-06-17,VIC,Melbourne,p95,165.8
2026-06-17,VIC,Melbourne,p98,180.1
2026-06-17,VIC,Melbourne,ulp91,156.8
2026-06-17,WA,Broome,diesel,210.4
2026-06-17,WA,Broome,p95,215.8
2026-06-17,WA,Broome,ulp91,205.8
2026-06-17,WA,Cocos Island,diesel,227.8
2026-06-17,WA,Cocos Island,p95,381.6
2026-06-17,WA,Dampier,diesel,200.0
2026-06-17,WA,Esperance,diesel,184.5
2026-06-17,WA,King Bay,diesel,200.0
2026-06-17,WA,Perth,diesel,178.5
2026-06-17,WA,Perth,p95,171.7
2026-06-17,WA,Perth,p98,185.8
2026-06-17,WA,Perth,ulp91,158.5
2026-06-17,WA,Port Hedland,diesel,206.9
2026-06-18,NSW,Newcastle,diesel,174.4
2026-06-18,NSW,Sydney,diesel,174.4
2026-06-18,NSW,Sydney,e10,157.0
2026-06-18,NSW,Sydney,p95,165.8
2026-06-18,NSW,Sydney,p98,179.5
2026-06-18,NSW,Sydney,ulp91,156.6
2026-06-18,NT,Darwin,diesel,180.1
2026-06-18,NT,Darwin,p95,172.1
2026-06-18,NT,Darwin,ulp91,160.7
2026-06-18,QLD,Brisbane,b5,182.4
2026-06-18,QLD,Brisbane,diesel,173.2
2026-06-18,QLD,Brisbane,e10,156.1
2026-06-18,QLD,Brisbane,p95,164.0
2026-06-18,QLD,Brisbane,p98,177.9
2026-06-18,QLD,Brisbane,ulp91,154.9
2026-06-18,QLD,Cairns,diesel,178.8
2026-06-18,QLD,Cairns,p95,175.3
2026-06-18,QLD,Cairns,ulp91,161.8
2026-06-18,QLD,Gladstone,diesel,177.2
2026-06-18,QLD,Gladstone,p95,169.2
2026-06-18,QLD,Gladstone,ulp91,161.7
2026-06-18,QLD,Mackay,diesel,177.1
2026-06-18,QLD,Mackay,ulp91,162.1
2026-06-18,QLD,Townsville,diesel,178.5
2026-06-18,QLD,Townsville,p95,170.9
2026-06-18,QLD,Townsville,p98,187.0
2026-06-18,QLD,Townsville,ulp91,161.6
2026-06-18,QLD,Weipa,diesel,188.9
2026-06-18,QLD,Weipa,ulp91,184.9
2026-06-18,SA,Adelaide,diesel,174.9
2026-06-18,SA,Adelaide,e10,158.1
2026-06-18,SA,Adelaide,p95,164.8
2026-06-18,SA,Adelaide,p98,179.7
2026-06-18,SA,Adelaide,ulp91,156.3
2026-06-18,SA,Port Lincoln,diesel,182.8
2026-06-18,SA,Port Lincoln,p98,189.5
2026-06-18,SA,Port Lincoln,ulp91,164.2
2026-06-18,TAS,Devonport,diesel,180.6
2026-06-18,TAS,Devonport,p95,172.4
2026-06-18,TAS,Devonport,ulp91,160.8
2026-06-18,TAS,Hobart,diesel,179.9
2026-06-18,TAS,Hobart,p95,172.5
2026-06-18,TAS,Hobart,p98,188.1
2026-06-18,TAS,Hobart,ulp91,160.9
2026-06-18,VIC,Geelong,diesel,173.6
2026-06-18,VIC,Geelong,p95,163.1
2026-06-18,VIC,Geelong,p98,177.4
2026-06-18,VIC,Geelong,ulp91,154.1
2026-06-18,VIC,Melbourne,diesel,173.6
2026-06-18,VIC,Melbourne,e10,155.3
2026-06-18,VIC,Melbourne,p95,163.1
2026-06-18,VIC,Melbourne,p98,177.4
2026-06-18,VIC,Melbourne,ulp91,154.1
2026-06-18,WA,Broome,diesel,205.5
2026-06-18,WA,Broome,p95,213.0
2026-06-18,WA,Broome,ulp91,202.9
2026-06-18,WA,Cocos Island,diesel,223.4
2026-06-18,WA,Cocos Island,p95,379.2
2026-06-18,WA,Dampier,diesel,195.1
2026-06-18,WA,Esperance,diesel,179.6
2026-06-18,WA,King Bay,diesel,195.1
2026-06-18,WA,Perth,diesel,173.6
2026-06-18,WA,Perth,p95,169.1
2026-06-18,WA,Perth,p98,183.2
2026-06-18,WA,Perth,ulp91,155.9
2026-06-18,WA,Port Hedland,diesel,202.1
2026-06-19,NSW,Newcastle,diesel,170.1
2026-06-19,NSW,Sydney,diesel,170.0
2026-06-19,NSW,Sydney,e10,154.5
2026-06-19,NSW,Sydney,p95,163.3
2026-06-19,NSW,Sydney,p98,177.1
2026-06-19,NSW,Sydney,ulp91,154.1
2026-06-19,NT,Darwin,diesel,175.7
2026-06-19,NT,Darwin,p95,169.6
2026-06-19,NT,Darwin,ulp91,158.3
2026-06-19,QLD,Brisbane,b5,178.2
2026-06-19,QLD,Brisbane,diesel,168.8
2026-06-19,QLD,Brisbane,e10,153.7
2026-06-19,QLD,Brisbane,p95,161.5
2026-06-19,QLD,Brisbane,p98,175.5
2026-06-19,QLD,Brisbane,ulp91,152.4
2026-06-19,QLD,Cairns,diesel,174.4
2026-06-19,QLD,Cairns,p95,172.8
2026-06-19,QLD,Cairns,ulp91,159.4
2026-06-19,QLD,Gladstone,diesel,172.8
2026-06-19,QLD,Gladstone,p95,166.8
2026-06-19,QLD,Gladstone,ulp91,159.2
2026-06-19,QLD,Mackay,diesel,172.7
2026-06-19,QLD,Mackay,ulp91,159.6
2026-06-19,QLD,Townsville,diesel,174.1
2026-06-19,QLD,Townsville,p95,168.4
2026-06-19,QLD,Townsville,p98,184.6
2026-06-19,QLD,Townsville,ulp91,159.1
2026-06-19,QLD,Weipa,diesel,184.5
2026-06-19,QLD,Weipa,ulp91,182.4
2026-06-19,SA,Adelaide,diesel,170.5
2026-06-19,SA,Adelaide,e10,155.6
2026-06-19,SA,Adelaide,p95,162.3
2026-06-19,SA,Adelaide,p98,177.2
2026-06-19,SA,Adelaide,ulp91,153.8
2026-06-19,SA,Port Lincoln,diesel,178.4
2026-06-19,SA,Port Lincoln,p98,187.1
2026-06-19,SA,Port Lincoln,ulp91,161.7
2026-06-19,TAS,Devonport,diesel,176.2
2026-06-19,TAS,Devonport,p95,170.0
2026-06-19,TAS,Devonport,ulp91,158.3
2026-06-19,TAS,Hobart,diesel,175.5
2026-06-19,TAS,Hobart,p95,170.0
2026-06-19,TAS,Hobart,p98,185.6
2026-06-19,TAS,Hobart,ulp91,158.4
2026-06-19,VIC,Geelong,diesel,169.2
2026-06-19,VIC,Geelong,p95,160.7
2026-06-19,VIC,Geelong,p98,175.0
2026-06-19,VIC,Geelong,ulp91,151.6
2026-06-19,VIC,Melbourne,diesel,169.2
2026-06-19,VIC,Melbourne,e10,152.8
2026-06-19,VIC,Melbourne,p95,160.7
2026-06-19,VIC,Melbourne,p98,175.0
2026-06-19,VIC,Melbourne,ulp91,151.6
2026-06-19,WA,Broome,diesel,201.1
2026-06-19,WA,Broome,p95,210.2
2026-06-19,WA,Broome,ulp91,200.1
2026-06-19,WA,Cocos Island,diesel,219.5
2026-06-19,WA,Cocos Island,p95,376.9
2026-06-19,WA,Dampier,diesel,190.8
2026-06-19,WA,Esperance,diesel,175.2
2026-06-19,WA,King Bay,diesel,190.8
2026-06-19,WA,Perth,diesel,169.2
2026-06-19,WA,Perth,p95,166.6
2026-06-19,WA,Perth,p98,180.7
2026-06-19,WA,Perth,ulp91,153.4
2026-06-19,WA,Port Hedland,diesel,197.7
2026-06-20,NSW,Newcastle,diesel,165.6
2026-06-20,NSW,Sydney,diesel,165.5
2026-06-20,NSW,Sydney,e10,151.7
2026-06-20,NSW,Sydney,p95,160.5
2026-06-20,NSW,Sydney,p98,174.2
2026-06-20,NSW,Sydney,ulp91,151.3
2026-06-20,NT,Darwin,diesel,171.3
2026-06-20,NT,Darwin,p95,166.8
2026-06-20,NT,Darwin,ulp91,155.5
2026-06-20,QLD,Brisbane,b5,173.9
2026-06-20,QLD,Brisbane,diesel,164.3
2026-06-20,QLD,Brisbane,e10,150.9
2026-06-20,QLD,Brisbane,p95,158.7
2026-06-20,QLD,Brisbane,p98,172.7
2026-06-20,QLD,Brisbane,ulp91,149.6
2026-06-20,QLD,Cairns,diesel,169.9
2026-06-20,QLD,Cairns,p95,170.0
2026-06-20,QLD,Cairns,ulp91,156.6
2026-06-20,QLD,Gladstone,diesel,168.3
2026-06-20,QLD,Gladstone,p95,163.9
2026-06-20,QLD,Gladstone,ulp91,156.4
2026-06-20,QLD,Mackay,diesel,168.2
2026-06-20,QLD,Mackay,ulp91,156.8
2026-06-20,QLD,Townsville,diesel,169.6
2026-06-20,QLD,Townsville,p95,165.6
2026-06-20,QLD,Townsville,p98,181.8
2026-06-20,QLD,Townsville,ulp91,156.3
2026-06-20,QLD,Weipa,diesel,179.9
2026-06-20,QLD,Weipa,ulp91,179.5
2026-06-20,SA,Adelaide,diesel,166.1
2026-06-20,SA,Adelaide,e10,152.8
2026-06-20,SA,Adelaide,p95,159.5
2026-06-20,SA,Adelaide,p98,174.4
2026-06-20,SA,Adelaide,ulp91,151.0
2026-06-20,SA,Port Lincoln,diesel,173.9
2026-06-20,SA,Port Lincoln,p98,184.2
2026-06-20,SA,Port Lincoln,ulp91,158.9
2026-06-20,TAS,Devonport,diesel,171.7
2026-06-20,TAS,Devonport,p95,167.2
2026-06-20,TAS,Devonport,ulp91,155.5
2026-06-20,TAS,Hobart,diesel,171.0
2026-06-20,TAS,Hobart,p95,167.2
2026-06-20,TAS,Hobart,p98,182.8
2026-06-20,TAS,Hobart,ulp91,155.6
2026-06-20,VIC,Geelong,diesel,164.7
2026-06-20,VIC,Geelong,p95,157.9
2026-06-20,VIC,Geelong,p98,172.2
2026-06-20,VIC,Geelong,ulp91,148.8
2026-06-20,VIC,Melbourne,diesel,164.7
2026-06-20,VIC,Melbourne,e10,150.1
2026-06-20,VIC,Melbourne,p95,157.9
2026-06-20,VIC,Melbourne,p98,172.2
2026-06-20,VIC,Melbourne,ulp91,148.8
2026-06-20,WA,Broome,diesel,196.6
2026-06-20,WA,Broome,p95,207.1
2026-06-20,WA,Broome,ulp91,197.0
2026-06-20,WA,Cocos Island,diesel,215.4
2026-06-20,WA,Cocos Island,p95,374.4
2026-06-20,WA,Dampier,diesel,186.3
2026-06-20,WA,Esperance,diesel,170.8
2026-06-20,WA,King Bay,diesel,186.3
2026-06-20,WA,Perth,diesel,164.8
2026-06-20,WA,Perth,p95,163.8
2026-06-20,WA,Perth,p98,177.9
2026-06-20,WA,Perth,ulp91,150.6
2026-06-20,WA,Port Hedland,diesel,193.2
2026-06-23,NSW,Newcastle,diesel,160.5
2026-06-23,NSW,Sydney,diesel,160.4
2026-06-23,NSW,Sydney,e10,148.7
2026-06-23,NSW,Sydney,p95,157.4
2026-06-23,NSW,Sydney,p98,171.2
2026-06-23,NSW,Sydney,ulp91,148.3
2026-06-23,NT,Darwin,diesel,166.2
2026-06-23,NT,Darwin,p95,163.8
2026-06-23,NT,Darwin,ulp91,152.4
2026-06-23,QLD,Brisbane,b5,169.1
2026-06-23,QLD,Brisbane,diesel,159.2
2026-06-23,QLD,Brisbane,e10,147.8
2026-06-23,QLD,Brisbane,p95,155.6
2026-06-23,QLD,Brisbane,p98,169.6
2026-06-23,QLD,Brisbane,ulp91,146.5
2026-06-23,QLD,Cairns,diesel,164.8
2026-06-23,QLD,Cairns,p95,167.0
2026-06-23,QLD,Cairns,ulp91,153.5
2026-06-23,QLD,Gladstone,diesel,163.2
2026-06-23,QLD,Gladstone,p95,160.8
2026-06-23,QLD,Gladstone,ulp91,153.3
2026-06-23,QLD,Mackay,diesel,163.1
2026-06-23,QLD,Mackay,ulp91,153.7
2026-06-23,QLD,Townsville,diesel,164.5
2026-06-23,QLD,Townsville,p95,162.5
2026-06-23,QLD,Townsville,p98,178.7
2026-06-23,QLD,Townsville,ulp91,153.2
2026-06-23,QLD,Weipa,diesel,174.8
2026-06-23,QLD,Weipa,ulp91,176.4
2026-06-23,SA,Adelaide,diesel,160.9
2026-06-23,SA,Adelaide,e10,149.7
2026-06-23,SA,Adelaide,p95,156.5
2026-06-23,SA,Adelaide,p98,171.4
2026-06-23,SA,Adelaide,ulp91,147.9
2026-06-23,SA,Port Lincoln,diesel,168.7
2026-06-23,SA,Port Lincoln,p98,181.2
2026-06-23,SA,Port Lincoln,ulp91,155.8
2026-06-23,TAS,Devonport,diesel,166.6
2026-06-23,TAS,Devonport,p95,164.1
2026-06-23,TAS,Devonport,ulp91,152.4
2026-06-23,TAS,Hobart,diesel,165.8
2026-06-23,TAS,Hobart,p95,164.2
2026-06-23,TAS,Hobart,p98,179.7
2026-06-23,TAS,Hobart,ulp91,152.5
2026-06-23,VIC,Geelong,diesel,159.6
2026-06-23,VIC,Geelong,p95,154.8
2026-06-23,VIC,Geelong,p98,169.1
2026-06-23,VIC,Geelong,ulp91,145.8
2026-06-23,VIC,Melbourne,diesel,159.6
2026-06-23,VIC,Melbourne,e10,147.0
2026-06-23,VIC,Melbourne,p95,154.8
2026-06-23,VIC,Melbourne,p98,169.1
2026-06-23,VIC,Melbourne,ulp91,145.8
2026-06-23,WA,Broome,diesel,191.4
2026-06-23,WA,Broome,p95,203.7
2026-06-23,WA,Broome,ulp91,193.6
2026-06-23,WA,Cocos Island,diesel,210.8
2026-06-23,WA,Cocos Island,p95,371.6
2026-06-23,WA,Dampier,diesel,181.3
2026-06-23,WA,Esperance,diesel,165.7
2026-06-23,WA,King Bay,diesel,181.3
2026-06-23,WA,Perth,diesel,159.7
2026-06-23,WA,Perth,p95,160.8
2026-06-23,WA,Perth,p98,174.9
2026-06-23,WA,Perth,ulp91,147.6
2026-06-23,WA,Port Hedland,diesel,188.1
2026-06-24,NSW,Newcastle,diesel,157.8
2026-06-24,NSW,Sydney,diesel,157.7
2026-06-24,NSW,Sydney,e10,147.3
2026-06-24,NSW,Sydney,p95,156.1
2026-06-24,NSW,Sydney,p98,169.8
2026-06-24,NSW,Sydney,ulp91,146.9
2026-06-24,NT,Darwin,diesel,163.5
2026-06-24,NT,Darwin,p95,162.5
2026-06-24,NT,Darwin,ulp91,151.1
2026-06-24,QLD,Brisbane,b5,166.6
2026-06-24,QLD,Brisbane,diesel,156.5
2026-06-24,QLD,Brisbane,e10,146.5
2026-06-24,QLD,Brisbane,p95,154.3
2026-06-24,QLD,Brisbane,p98,168.3
2026-06-24,QLD,Brisbane,ulp91,145.2
2026-06-24,QLD,Cairns,diesel,162.1
2026-06-24,QLD,Cairns,p95,165.6
2026-06-24,QLD,Cairns,ulp91,152.2
2026-06-24,QLD,Gladstone,diesel,160.5
2026-06-24,QLD,Gladstone,p95,159.5
2026-06-24,QLD,Gladstone,ulp91,152.0
2026-06-24,QLD,Mackay,diesel,160.4
2026-06-24,QLD,Mackay,ulp91,152.4
2026-06-24,QLD,Townsville,diesel,161.8
2026-06-24,QLD,Townsville,p95,161.2
2026-06-24,QLD,Townsville,p98,177.3
2026-06-24,QLD,Townsville,ulp91,151.9
2026-06-24,QLD,Weipa,diesel,172.1
2026-06-24,QLD,Weipa,ulp91,175.1
2026-06-24,SA,Adelaide,diesel,158.3
2026-06-24,SA,Adelaide,e10,148.4
2026-06-24,SA,Adelaide,p95,155.1
2026-06-24,SA,Adelaide,p98,170.0
2026-06-24,SA,Adelaide,ulp91,146.6
2026-06-24,SA,Port Lincoln,diesel,166.1
2026-06-24,SA,Port Lincoln,p98,179.8
2026-06-24,SA,Port Lincoln,ulp91,154.5
2026-06-24,TAS,Devonport,diesel,163.9
2026-06-24,TAS,Devonport,p95,162.7
2026-06-24,TAS,Devonport,ulp91,151.1
2026-06-24,TAS,Hobart,diesel,163.2
2026-06-24,TAS,Hobart,p95,162.8
2026-06-24,TAS,Hobart,p98,178.4
2026-06-24,TAS,Hobart,ulp91,151.2
2026-06-24,VIC,Geelong,diesel,157.0
2026-06-24,VIC,Geelong,p95,153.5
2026-06-24,VIC,Geelong,p98,167.8
2026-06-24,VIC,Geelong,ulp91,144.4
2026-06-24,VIC,Melbourne,diesel,157.0
2026-06-24,VIC,Melbourne,e10,145.7
2026-06-24,VIC,Melbourne,p95,153.5
2026-06-24,VIC,Melbourne,p98,167.8
2026-06-24,VIC,Melbourne,ulp91,144.4
2026-06-24,WA,Broome,diesel,188.7
2026-06-24,WA,Broome,p95,202.2
2026-06-24,WA,Broome,ulp91,192.1
2026-06-24,WA,Cocos Island,diesel,208.4
2026-06-24,WA,Cocos Island,p95,370.4
2026-06-24,WA,Dampier,diesel,178.6
2026-06-24,WA,Esperance,diesel,163.0
2026-06-24,WA,King Bay,diesel,178.6
2026-06-24,WA,Perth,diesel,157.0
2026-06-24,WA,Perth,p95,159.5
2026-06-24,WA,Perth,p98,173.6
2026-06-24,WA,Perth,ulp91,146.3
2026-06-24,WA,Port Hedland,diesel,185.5
2026-06-25,NSW,Newcastle,diesel,157.0
2026-06-25,NSW,Sydney,diesel,156.9
2026-06-25,NSW,Sydney,e10,148.3
2026-06-25,NSW,Sydney,p95,157.0
2026-06-25,NSW,Sydney,p98,170.8
2026-06-25,NSW,Sydney,ulp91,147.9
2026-06-25,NT,Darwin,diesel,162.7
2026-06-25,NT,Darwin,p95,163.4
2026-06-25,NT,Darwin,ulp91,152.1
2026-06-25,QLD,Brisbane,b5,165.8
2026-06-25,QLD,Brisbane,diesel,155.7
2026-06-25,QLD,Brisbane,e10,147.5
2026-06-25,QLD,Brisbane,p95,155.2
2026-06-25,QLD,Brisbane,p98,169.2
2026-06-25,QLD,Brisbane,ulp91,146.2
2026-06-25,QLD,Cairns,diesel,161.3
2026-06-25,QLD,Cairns,p95,166.5
2026-06-25,QLD,Cairns,ulp91,153.2
2026-06-25,QLD,Gladstone,diesel,159.7
2026-06-25,QLD,Gladstone,p95,160.4
2026-06-25,QLD,Gladstone,ulp91,153.0
2026-06-25,QLD,Mackay,diesel,159.6
2026-06-25,QLD,Mackay,ulp91,153.4
2026-06-25,QLD,Townsville,diesel,161.0
2026-06-25,QLD,Townsville,p95,162.1
2026-06-25,QLD,Townsville,p98,178.3
2026-06-25,QLD,Townsville,ulp91,152.9
2026-06-25,QLD,Weipa,diesel,171.2
2026-06-25,QLD,Weipa,ulp91,176.0
2026-06-25,SA,Adelaide,diesel,157.4
2026-06-25,SA,Adelaide,e10,149.4
2026-06-25,SA,Adelaide,p95,156.1
2026-06-25,SA,Adelaide,p98,171.0
2026-06-25,SA,Adelaide,ulp91,147.6
2026-06-25,SA,Port Lincoln,diesel,165.2
2026-06-25,SA,Port Lincoln,p98,180.8
2026-06-25,SA,Port Lincoln,ulp91,155.4
2026-06-25,TAS,Devonport,diesel,163.0
2026-06-25,TAS,Devonport,p95,163.7
2026-06-25,TAS,Devonport,ulp91,152.1
2026-06-25,TAS,Hobart,diesel,162.3
2026-06-25,TAS,Hobart,p95,163.7
2026-06-25,TAS,Hobart,p98,179.3
2026-06-25,TAS,Hobart,ulp91,152.2
2026-06-25,VIC,Geelong,diesel,156.1
2026-06-25,VIC,Geelong,p95,154.4
2026-06-25,VIC,Geelong,p98,168.7
2026-06-25,VIC,Geelong,ulp91,145.4
2026-06-25,VIC,Melbourne,diesel,156.1
2026-06-25,VIC,Melbourne,e10,146.7
2026-06-25,VIC,Melbourne,p95,154.4
2026-06-25,VIC,Melbourne,p98,168.7
2026-06-25,VIC,Melbourne,ulp91,145.4
2026-06-25,WA,Broome,diesel,187.9
2026-06-25,WA,Broome,p95,203.0
2026-06-25,WA,Broome,ulp91,192.9
2026-06-25,WA,Cocos Island,diesel,207.6
2026-06-25,WA,Cocos Island,p95,371.3
2026-06-25,WA,Dampier,diesel,177.8
2026-06-25,WA,Esperance,diesel,162.2
2026-06-25,WA,King Bay,diesel,177.8
2026-06-25,WA,Perth,diesel,156.2
2026-06-25,WA,Perth,p95,160.4
2026-06-25,WA,Perth,p98,174.5
2026-06-25,WA,Perth,ulp91,147.2
2026-06-25,WA,Port Hedland,diesel,184.7
2026-06-26,NSW,Newcastle,diesel,156.1
2026-06-26,NSW,Sydney,diesel,156.1
2026-06-26,NSW,Sydney,e10,147.7
2026-06-26,NSW,Sydney,p95,156.4
2026-06-26,NSW,Sydney,p98,170.2
2026-06-26,NSW,Sydney,ulp91,147.3
2026-06-26,NT,Darwin,diesel,161.9
2026-06-26,NT,Darwin,p95,162.8
2026-06-26,NT,Darwin,ulp91,151.5
2026-06-26,QLD,Brisbane,b5,165.0
2026-06-26,QLD,Brisbane,diesel,154.9
2026-06-26,QLD,Brisbane,e10,146.9
2026-06-26,QLD,Brisbane,p95,154.6
2026-06-26,QLD,Brisbane,p98,168.6
2026-06-26,QLD,Brisbane,ulp91,145.6
2026-06-26,QLD,Cairns,diesel,160.4
2026-06-26,QLD,Cairns,p95,165.9
2026-06-26,QLD,Cairns,ulp91,152.6
2026-06-26,QLD,Gladstone,diesel,158.9
2026-06-26,QLD,Gladstone,p95,159.8
2026-06-26,QLD,Gladstone,ulp91,152.4
2026-06-26,QLD,Mackay,diesel,158.8
2026-06-26,QLD,Mackay,ulp91,152.8
2026-06-26,QLD,Townsville,diesel,160.2
2026-06-26,QLD,Townsville,p95,161.5
2026-06-26,QLD,Townsville,p98,177.7
2026-06-26,QLD,Townsville,ulp91,152.3
2026-06-26,QLD,Weipa,diesel,170.4
2026-06-26,QLD,Weipa,ulp91,175.5
2026-06-26,SA,Adelaide,diesel,156.6
2026-06-26,SA,Adelaide,e10,148.8
2026-06-26,SA,Adelaide,p95,155.4
2026-06-26,SA,Adelaide,p98,170.4
2026-06-26,SA,Adelaide,ulp91,147.0
2026-06-26,SA,Port Lincoln,diesel,164.4
2026-06-26,SA,Port Lincoln,p98,180.2
2026-06-26,SA,Port Lincoln,ulp91,154.9
2026-06-26,TAS,Devonport,diesel,162.2
2026-06-26,TAS,Devonport,p95,163.1
2026-06-26,TAS,Devonport,ulp91,151.5
2026-06-26,TAS,Hobart,diesel,161.5
2026-06-26,TAS,Hobart,p95,163.1
2026-06-26,TAS,Hobart,p98,178.8
2026-06-26,TAS,Hobart,ulp91,151.6
2026-06-26,VIC,Geelong,diesel,155.3
2026-06-26,VIC,Geelong,p95,153.8
2026-06-26,VIC,Geelong,p98,168.1
2026-06-26,VIC,Geelong,ulp91,144.8
2026-06-26,VIC,Melbourne,diesel,155.3
2026-06-26,VIC,Melbourne,e10,146.1
2026-06-26,VIC,Melbourne,p95,153.8
2026-06-26,VIC,Melbourne,p98,168.1
2026-06-26,VIC,Melbourne,ulp91,144.8
2026-06-26,WA,Broome,diesel,187.0
2026-06-26,WA,Broome,p95,202.4
2026-06-26,WA,Broome,ulp91,192.4
2026-06-26,WA,Cocos Island,diesel,206.9
2026-06-26,WA,Cocos Island,p95,370.8
2026-06-26,WA,Dampier,diesel,176.9
2026-06-26,WA,Esperance,diesel,161.4
2026-06-26,WA,King Bay,diesel,176.9
2026-06-26,WA,Perth,diesel,155.3
2026-06-26,WA,Perth,p95,159.8
2026-06-26,WA,Perth,p98,173.9
2026-06-26,WA,Perth,ulp91,146.7
2026-06-26,WA,Port Hedland,diesel,183.8
2026-06-27,NSW,Newcastle,diesel,153.8
2026-06-27,NSW,Sydney,diesel,153.8
2026-06-27,NSW,Sydney,e10,145.1
2026-06-27,NSW,Sydney,p95,153.8
2026-06-27,NSW,Sydney,p98,167.6
2026-06-27,NSW,Sydney,ulp91,144.7
2026-06-27,NT,Darwin,diesel,159.5
2026-06-27,NT,Darwin,p95,160.2
2026-06-27,NT,Darwin,ulp91,148.9
2026-06-27,QLD,Brisbane,b5,162.7
2026-06-27,QLD,Brisbane,diesel,152.6
